base,clouds,cod,coord,dt,id,main,message,name,rain,snow,sys,visibility,weather,wind
stations,{'all': 0},200,"{'lon': -73.76, 'lat': -42.48}",1552287600.0,3896218.0,"{'temp': 48.2, 'pressure': 1015, 'humidity': 100, 'temp_min': 48.2, 'temp_max': 48.2}",,Castro,,,"{'type': 1, 'id': 8512, 'message': 0.0034, 'country': 'CL', 'sunrise': 1552301235, 'sunset': 1552346513}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.24, 'deg': 170}"
stations,{'all': 0},200,"{'lon': -56.22, 'lat': -34.68}",1552291282.0,3440963.0,"{'temp': 60.91, 'pressure': 1022, 'humidity': 77, 'temp_min': 59, 'temp_max': 63}",,Progreso,,,"{'type': 1, 'id': 8713, 'message': 0.0042, 'country': 'UY', 'sunrise': 1552297246, 'sunset': 1552342096}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.82, 'deg': 80}"
stations,{'all': 80},200,"{'lon': 4.24, 'lat': 48.95}",1552291625.0,2995603.0,"{'temp': 38.71, 'pressure': 1023, 'humidity': 73, 'temp_min': 33.8, 'temp_max': 41}",,Saint-Pierre,{'1h': 0.38},,"{'type': 1, 'id': 6535, 'message': 0.0049, 'country': 'FR', 'sunrise': 1552284296, 'sunset': 1552326118}",6000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}, {'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}, {'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]","{'speed': 19.46, 'deg': 280}"
stations,{'all': 40},200,"{'lon': -156.47, 'lat': 20.89}",1552291611.0,5847411.0,"{'temp': 68.09, 'pressure': 1020, 'humidity': 64, 'temp_min': 64.99, 'temp_max': 73.4}",,Kahului,,,"{'type': 1, 'id': 7879, 'message': 0.0046, 'country': 'US', 'sunrise': 1552322255, 'sunset': 1552365250}",16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 19.46, 'deg': 70, 'gust': 12.9}"
stations,{'all': 0},200,"{'lon': 105.09, 'lat': 28.78}",1552291647.0,1799686.0,"{'temp': 69.13, 'pressure': 1012.13, 'humidity': 53, 'temp_min': 69.13, 'temp_max': 69.13, 'sea_level': 1012.13, 'grnd_level': 971.91}",,Tongzi,,,"{'message': 0.0039, 'country': 'CN', 'sunrise': 1552259657, 'sunset': 1552302330}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 7.31, 'deg': 145.001}"
stations,{'all': 0},200,"{'lon': -34.84, 'lat': -6.97}",1552287600.0,3404558.0,"{'temp': 75.2, 'pressure': 1011, 'humidity': 94, 'temp_min': 75.2, 'temp_max': 75.2}",,Cabedelo,,,"{'type': 1, 'id': 8391, 'message': 0.0036, 'country': 'BR', 'sunrise': 1552292653, 'sunset': 1552336457}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.24, 'deg': 200}"
stations,{'all': 75},200,"{'lon': 27.85, 'lat': 71.03}",1552287000.0,778707.0,"{'temp': 25.68, 'pressure': 997, 'humidity': 85, 'temp_min': 23, 'temp_max': 30.2}",,Mehamn,,,"{'type': 1, 'id': 1633, 'message': 0.0052, 'country': 'NO', 'sunrise': 1552279898, 'sunset': 1552319259}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 21.92, 'deg': 200}"
stations,{'all': 75},200,"{'lon': -44.24, 'lat': -20.33}",1552287600.0,3451126.0,"{'temp': 69.8, 'pressure': 1016, 'humidity': 83, 'temp_min': 69.8, 'temp_max': 69.8}",,Bonfim,,,"{'type': 1, 'id': 8329, 'message': 0.0034, 'country': 'BR', 'sunrise': 1552294680, 'sunset': 1552338929}",6000.0,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]","{'speed': 3.36, 'deg': 150}"
stations,{'all': 36},200,"{'lon': 48.9, 'lat': 63.46}",1552291648.0,544084.0,"{'temp': 32.41, 'pressure': 997.29, 'humidity': 81, 'temp_min': 32.41, 'temp_max': 32.41, 'sea_level': 997.29, 'grnd_level': 977.91}",,Koslan,,,"{'message': 0.0096, 'country': 'RU', 'sunrise': 1552274215, 'sunset': 1552314802}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 5.3, 'deg': 167.001}"
stations,{'all': 0},200,"{'lon': 54.86, 'lat': 63.64}",1552291649.0,520552.0,"{'temp': 34.3, 'pressure': 1000.57, 'humidity': 73, 'temp_min': 34.3, 'temp_max': 34.3, 'sea_level': 1000.57, 'grnd_level': 982.63}",,Nizhniy Odes,,,"{'message': 0.0035, 'country': 'RU', 'sunrise': 1552272800, 'sunset': 1552313358}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.97, 'deg': 198.501}"
stations,{'all': 90},200,"{'lon': -57.43, 'lat': 49.18}",1552287600.0,5937252.0,"{'temp': 3.07, 'pressure': 1029, 'humidity': 84, 'temp_min': 3, 'temp_max': 3.2}",,Deer Lake,,,"{'type': 1, 'id': 781, 'message': 0.0044, 'country': 'CA', 'sunrise': 1552299082, 'sunset': 1552340928}",24140.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 3.36, 'deg': 80}"
stations,{'all': 0},200,"{'lon': 42.83, 'lat': 33.64}",1552291649.0,95788.0,"{'temp': 66.84, 'pressure': 1018.09, 'humidity': 46, 'temp_min': 66.84, 'temp_max': 66.84, 'sea_level': 1018.09, 'grnd_level': 999.51}",,Hit,,,"{'message': 0.0034, 'country': 'IQ', 'sunrise': 1552274680, 'sunset': 1552317192}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 10.78, 'deg': 320.001}"
stations,{'all': 44},200,"{'lon': 123.06, 'lat': 0.54}",1552291644.0,1643837.0,"{'temp': 83.13, 'pressure': 1010.37, 'humidity': 60, 'temp_min': 83.13, 'temp_max': 83.13, 'sea_level': 1010.37, 'grnd_level': 981.51}",,Gorontalo,,,"{'message': 0.0035, 'country': 'ID', 'sunrise': 1552254881, 'sunset': 1552298457}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 3.96, 'deg': 345.001}"
stations,{'all': 75},200,"{'lon': -79.75, 'lat': -2.03}",1552291514.0,3650121.0,"{'temp': 77.45, 'pressure': 1009, 'humidity': 94, 'temp_min': 77, 'temp_max': 78.8}",,Olinda,,,"{'type': 1, 'id': 8534, 'message': 0.0034, 'country': 'EC', 'sunrise': 1552303507, 'sunset': 1552347160}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.7, 'deg': 330}"
stations,{'all': 88},200,"{'lon': 179.32, 'lat': 63.05}",1552291650.0,2126710.0,"{'temp': 7.89, 'pressure': 1000.81, 'humidity': 88, 'temp_min': 7.89, 'temp_max': 7.89, 'sea_level': 1000.81, 'grnd_level': 992.63}",,Beringovskiy,,,"{'message': 0.0031, 'country': 'RU', 'sunrise': 1552242962, 'sunset': 1552283463}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 28.9, 'deg': 4.50085}"
stations,{'all': 76},200,"{'lon': 99.83, 'lat': 52.51}",1552291650.0,1496073.0,"{'temp': 19, 'pressure': 1024.25, 'humidity': 61, 'temp_min': 19, 'temp_max': 19, 'sea_level': 1024.25, 'grnd_level': 800.95}",,Orlik,,,"{'message': 0.0034, 'country': 'RU', 'sunrise': 1552261504, 'sunset': 1552303041}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.51, 'deg': 278.001}"
stations,{'all': 0},200,"{'lon': 108.75, 'lat': 50.36}",1552291650.0,2012349.0,"{'temp': 22.65, 'pressure': 1025.01, 'humidity': 28, 'temp_min': 22.65, 'temp_max': 22.65, 'sea_level': 1025.01, 'grnd_level': 896.31}",,Krasnyy Chikoy,,,"{'message': 0.0041, 'country': 'RU', 'sunrise': 1552259294, 'sunset': 1552300966}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 7.31, 'deg': 312.501}"
stations,{'all': 56},200,"{'lon': -52.9, 'lat': 65.42}",1552291650.0,3421982.0,"{'temp': 9.33, 'pressure': 1008.65, 'humidity': 82, 'temp_min': 9.33, 'temp_max': 9.33, 'sea_level': 1008.65, 'grnd_level': 993.75}",,Maniitsoq,,,"{'message': 0.0033, 'country': 'GL', 'sunrise': 1552298716, 'sunset': 1552339164}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.97, 'deg': 341.501}"
stations,{'all': 0},200,"{'lon': 11.98, 'lat': 2.93}",1552291651.0,2222230.0,"{'temp': 81.24, 'pressure': 1012.21, 'humidity': 68, 'temp_min': 81.24, 'temp_max': 81.24, 'sea_level': 1012.21, 'grnd_level': 940.39}",,Sangmelima,,,"{'message': 0.0044, 'country': 'CM', 'sunrise': 1552281572, 'sunset': 1552325077}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.95, 'deg': 254.001}"
stations,{'all': 1},200,"{'lon': -105.17, 'lat': 39.95}",1552291644.0,5440838.0,"{'temp': 30.65, 'pressure': 1022, 'humidity': 92, 'temp_min': 26.6, 'temp_max': 33.8}",,Superior,,,"{'type': 1, 'id': 3958, 'message': 0.0125, 'country': 'US', 'sunrise': 1552310294, 'sunset': 1552352613}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.85, 'deg': 329.501}"
stations,{'all': 68},200,"{'lon': 140.4, 'lat': -8.49}",1552291651.0,2082539.0,"{'temp': 79.53, 'pressure': 1010.61, 'humidity': 100, 'temp_min': 79.53, 'temp_max': 79.53, 'sea_level': 1010.61, 'grnd_level': 1010.15}",,Merauke,,,"{'message': 0.0068, 'country': 'ID', 'sunrise': 1552250572, 'sunset': 1552294437}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 9.44, 'deg': 313.001}"
stations,{'all': 0},200,"{'lon': 66.31, 'lat': 26.23}",1552291652.0,1182998.0,"{'temp': 68.23, 'pressure': 1013.53, 'humidity': 57, 'temp_min': 68.23, 'temp_max': 68.23, 'sea_level': 1013.53, 'grnd_level': 945.03}",,Bela,,,"{'message': 0.0036, 'country': 'PK', 'sunrise': 1552268911, 'sunset': 1552311684}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.85, 'deg': 275.001}"
stations,{'all': 75},200,"{'lon': -118.17, 'lat': 34.11}",1552291625.0,5368361.0,"{'temp': 49.03, 'pressure': 1015, 'humidity': 71, 'temp_min': 44.01, 'temp_max': 54}",,Olga,,,"{'type': 1, 'id': 3694, 'message': 0.0107, 'country': 'US', 'sunrise': 1552313293, 'sunset': 1552355845}",16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.17, 'deg': 15.5009}"
stations,{'all': 24},200,"{'lon': -104.67, 'lat': 23.99}",1552291216.0,4011743.0,"{'temp': 55.99, 'pressure': 1025, 'humidity': 36, 'temp_min': 55.99, 'temp_max': 55.99}",,Constitucion,,,"{'type': 3, 'id': 2011962, 'message': 0.0043, 'country': 'MX', 'sunrise': 1552309880, 'sunset': 1552352769}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 7, 'deg': 244, 'gust': 5.81}"
stations,{'all': 40},200,"{'lon': 105.78, 'lat': 15.12}",1552287600.0,1654379.0,"{'temp': 98.6, 'pressure': 1010, 'humidity': 39, 'temp_min': 98.6, 'temp_max': 98.6}",,Pakxe,,,"{'type': 1, 'id': 9197, 'message': 0.0041, 'country': 'LA', 'sunrise': 1552259258, 'sunset': 1552302385}",7000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 6.93, 'deg': 180}"
stations,{'all': 68},200,"{'lon': 166.1, 'lat': 60.47}",1552291652.0,2120591.0,"{'temp': 1.41, 'pressure': 1005.61, 'humidity': 78, 'temp_min': 1.41, 'temp_max': 1.41, 'sea_level': 1005.61, 'grnd_level': 985.19}",,Tilichiki,,,"{'message': 0.0033, 'country': 'RU', 'sunrise': 1552245976, 'sunset': 1552286785}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.74, 'deg': 348.001}"
stations,{'all': 1},200,"{'lon': -124.22, 'lat': 43.41}",1552291236.0,5742974.0,"{'temp': 38.57, 'pressure': 1022, 'humidity': 93, 'temp_min': 37, 'temp_max': 39.99}",,North Bend,,,"{'type': 1, 'id': 5239, 'message': 0.0045, 'country': 'US', 'sunrise': 1552314939, 'sunset': 1552357115}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 8.05, 'deg': 130}"
stations,{'all': 40},200,"{'lon': 118.58, 'lat': -20.31}",1552289400.0,2063042.0,"{'temp': 93.2, 'pressure': 1009, 'humidity': 59, 'temp_min': 93.2, 'temp_max': 93.2}",,Port Hedland,,,"{'type': 1, 'id': 9585, 'message': 0.0035, 'country': 'AU', 'sunrise': 1552255595, 'sunset': 1552299875}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 12.75, 'deg': 350}"
stations,{'all': 88},200,"{'lon': 70.83, 'lat': 66.83}",1552291653.0,1486321.0,"{'temp': 24.36, 'pressure': 994.49, 'humidity': 100, 'temp_min': 24.36, 'temp_max': 24.36, 'sea_level': 994.49, 'grnd_level': 993.27}",,Yar-Sale,,,"{'message': 0.0051, 'country': 'RU', 'sunrise': 1552269206, 'sunset': 1552309301}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 13.24, 'deg': 275.501}"
stations,{'all': 20},200,"{'lon': 57.76, 'lat': -20.34}",1552291447.0,1106677.0,"{'temp': 85.5, 'pressure': 1013, 'humidity': 66, 'temp_min': 84.99, 'temp_max': 86}",,Bambous Virieux,,,"{'type': 1, 'id': 2061, 'message': 0.0035, 'country': 'MU', 'sunrise': 1552270194, 'sunset': 1552314463}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 9.17, 'deg': 60}"
stations,{'all': 40},200,"{'lon': 131.31, 'lat': 31.65}",1552291424.0,1855476.0,"{'temp': 61.74, 'pressure': 1006, 'humidity': 34, 'temp_min': 60.01, 'temp_max': 66.2}",,Nichinan,,,"{'type': 1, 'id': 8001, 'message': 0.0038, 'country': 'JP', 'sunrise': 1552253424, 'sunset': 1552295983}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 14.99, 'deg': 250}"
stations,{'all': 0},200,"{'lon': 38.9, 'lat': 5.77}",1552291654.0,328716.0,"{'temp': 80.2, 'pressure': 1008.97, 'humidity': 23, 'temp_min': 80.2, 'temp_max': 80.2, 'sea_level': 1008.97, 'grnd_level': 821.91}",,Shakiso,,,"{'message': 0.0184, 'country': 'ET', 'sunrise': 1552275157, 'sunset': 1552318575}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 5.97, 'deg': 82.0009}"
stations,{'all': 40},200,"{'lon': -35.21, 'lat': -5.81}",1552287600.0,3394023.0,"{'temp': 77, 'pressure': 1011, 'humidity': 83, 'temp_min': 77, 'temp_max': 77}",,Natal,,,"{'type': 1, 'id': 8417, 'message': 0.0036, 'country': 'BR', 'sunrise': 1552292760, 'sunset': 1552336528}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.82, 'deg': 190}"
stations,{'all': 0},200,"{'lon': -77.06, 'lat': 26.54}",1552291513.0,3571913.0,"{'temp': 74.17, 'pressure': 1021.37, 'humidity': 100, 'temp_min': 74.17, 'temp_max': 74.17, 'sea_level': 1021.37, 'grnd_level': 1021.19}",,Marsh Harbour,,,"{'message': 0.0568, 'country': 'BS', 'sunrise': 1552303300, 'sunset': 1552346101}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 8.77, 'deg': 110.501}"
stations,{'all': 1},200,"{'lon': -111.68, 'lat': 43.97}",1552291547.0,5606187.0,"{'temp': 15.66, 'pressure': 1021, 'humidity': 78, 'temp_min': 6.8, 'temp_max': 21.2}",,Saint Anthony,,,"{'type': 1, 'id': 5735, 'message': 0.0052, 'country': 'US', 'sunrise': 1552311946, 'sunset': 1552354090}",16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.82, 'deg': 50}"
stations,{'all': 76},200,"{'lon': 102.28, 'lat': 60.35}",1552291654.0,2013727.0,"{'temp': 20.8, 'pressure': 1014.65, 'humidity': 73, 'temp_min': 20.8, 'temp_max': 20.8, 'sea_level': 1014.65, 'grnd_level': 972.15}",,Vanavara,,,"{'message': 0.0034, 'country': 'RU', 'sunrise': 1552261254, 'sunset': 1552302135}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 7.99, 'deg': 224.501}"
stations,{'all': 64},200,"{'lon': -73.79, 'lat': 5.59}",1552291655.0,3686513.0,"{'temp': 50.5, 'pressure': 1009.61, 'humidity': 93, 'temp_min': 50.5, 'temp_max': 50.5, 'sea_level': 1009.61, 'grnd_level': 748.79}",,Cordoba,,,"{'message': 0.0032, 'country': 'CO', 'sunrise': 1552302192, 'sunset': 1552345621}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.28, 'deg': 132.501}"
stations,{'all': 40},200,"{'lon': 147.26, 'lat': -43.03}",1552291641.0,2158744.0,"{'temp': 63.23, 'pressure': 1002, 'humidity': 37, 'temp_min': 60.01, 'temp_max': 66.2}",,Margate,,,"{'type': 1, 'id': 9545, 'message': 0.0107, 'country': 'AU', 'sunrise': 1552248128, 'sunset': 1552293549}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 13.87, 'deg': 250}"
stations,{'all': 20},200,"{'lon': 13.16, 'lat': 52.09}",1552291580.0,2875484.0,"{'temp': 38.43, 'pressure': 1008, 'humidity': 86, 'temp_min': 37, 'temp_max': 41}",,Luckenwalde,,,"{'type': 1, 'id': 1262, 'message': 0.0049, 'country': 'DE', 'sunrise': 1552282257, 'sunset': 1552323881}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 16.11, 'deg': 240}"
,,404,,,,,city not found,,,,,,,
stations,{'all': 75},200,"{'lon': 81.12, 'lat': 6.12}",1552288200.0,1244926.0,"{'temp': 93.2, 'pressure': 1012, 'humidity': 52, 'temp_min': 93.2, 'temp_max': 93.2}",,Hambantota,,,"{'type': 1, 'id': 9124, 'message': 0.003, 'country': 'LK', 'sunrise': 1552265032, 'sunset': 1552308438}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 6.93, 'deg': 10}"
stations,{'all': 24},200,"{'lon': -65.72, 'lat': -21.44}",1552291656.0,3902202.0,"{'temp': 32.46, 'pressure': 1013.93, 'humidity': 88, 'temp_min': 32.46, 'temp_max': 32.46, 'sea_level': 1013.93, 'grnd_level': 648.39}",,Tupiza,,,"{'message': 0.0033, 'country': 'BO', 'sunrise': 1552299816, 'sunset': 1552344101}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.51, 'deg': 264.501}"
stations,{'all': 88},200,"{'lon': 108.21, 'lat': -7.38}",1552291656.0,1640902.0,"{'temp': 71.92, 'pressure': 1009.29, 'humidity': 94, 'temp_min': 71.92, 'temp_max': 71.92, 'sea_level': 1009.29, 'grnd_level': 914.31}",,Kawalu,{'3h': 3.22375},,"{'message': 0.0054, 'country': 'ID', 'sunrise': 1552258316, 'sunset': 1552302142}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]","{'speed': 2.39, 'deg': 3.00085}"
stations,{'all': 90},200,"{'lon': -82.45, 'lat': 27.1}",1552291582.0,4176380.0,"{'temp': 66.63, 'pressure': 1022, 'humidity': 100, 'temp_min': 63, 'temp_max': 71.01}",,Venice,,,"{'type': 1, 'id': 6184, 'message': 0.0067, 'country': 'US', 'sunrise': 1552304603, 'sunset': 1552347386}",2414.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 3.36, 'deg': 40}"
stations,{'all': 8},200,"{'lon': 81.23, 'lat': 8.58}",1552291657.0,1226260.0,"{'temp': 91.81, 'pressure': 1010.93, 'humidity': 50, 'temp_min': 91.81, 'temp_max': 91.81, 'sea_level': 1010.93, 'grnd_level': 1003.91}",,Trincomalee,,,"{'message': 0.0031, 'country': 'LK', 'sunrise': 1552265044, 'sunset': 1552308375}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]","{'speed': 11.68, 'deg': 82.0009}"
stations,{'all': 20},200,"{'lon': 15.63, 'lat': 78.22}",1552290600.0,2729907.0,"{'temp': -2.21, 'pressure': 1004, 'humidity': 70, 'temp_min': -2.21, 'temp_max': -2.21}",,Longyearbyen,,,"{'type': 1, 'id': 1663, 'message': 0.0047, 'country': 'NO', 'sunrise': 1552284145, 'sunset': 1552320948}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 14.99, 'deg': 140}"
stations,{'all': 88},200,"{'lon': 38.95, 'lat': 61.51}",1552291657.0,552465.0,"{'temp': 34.57, 'pressure': 990.37, 'humidity': 99, 'temp_min': 34.57, 'temp_max': 34.57, 'sea_level': 990.37, 'grnd_level': 973.51}",,Kargopol,,,"{'message': 0.0035, 'country': 'RU', 'sunrise': 1552276483, 'sunset': 1552317303}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 10.67, 'deg': 171.501}"
stations,{'all': 92},200,"{'lon': -79.2, 'lat': 48.8}",1552291364.0,6050194.0,"{'temp': 21.75, 'pressure': 1003.85, 'humidity': 89, 'temp_min': 21.75, 'temp_max': 21.75, 'sea_level': 1003.85, 'grnd_level': 966.31}",,La Sarre,,,"{'message': 0.0034, 'country': 'CA', 'sunrise': 1552304288, 'sunset': 1552346169}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 13.69, 'deg': 289.001}"
stations,{'all': 0},200,"{'lon': -41.05, 'lat': -21.64}",1552291657.0,3448903.0,"{'temp': 80.34, 'pressure': 1012.45, 'humidity': 100, 'temp_min': 80.34, 'temp_max': 80.34, 'sea_level': 1012.45, 'grnd_level': 1012.39}",,Sao Joao da Barra,,,"{'message': 0.0034, 'country': 'BR', 'sunrise': 1552293890, 'sunset': 1552338187}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.74, 'deg': 242.501}"
stations,{'all': 20},200,"{'lon': 139.53, 'lat': 35.74}",1552291654.0,1850144.0,"{'temp': 62.83, 'pressure': 994, 'humidity': 67, 'temp_min': 59, 'temp_max': 66.99}",,Nishihara,,,"{'type': 1, 'id': 8074, 'message': 0.0056, 'country': 'JP', 'sunrise': 1552251536, 'sunset': 1552293930}",10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}]","{'speed': 5.82, 'deg': 130}"
stations,{'all': 0},200,"{'lon': 97.04, 'lat': 40.29}",1552291658.0,1528998.0,"{'temp': 47.04, 'pressure': 1018.17, 'humidity': 38, 'temp_min': 47.04, 'temp_max': 47.04, 'sea_level': 1018.17, 'grnd_level': 839.67}",,Yumen,,,"{'message': 0.0048, 'country': 'CN', 'sunrise': 1552261825, 'sunset': 1552304039}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 8.88, 'deg': 282.001}"
stations,{'all': 76},200,"{'lon': -125.55, 'lat': 48.94}",1552290653.0,6171633.0,"{'temp': 39.99, 'pressure': 1022, 'humidity': 92, 'temp_min': 39.99, 'temp_max': 39.99}",,Ucluelet,,,"{'type': 3, 'id': 19458, 'message': 0.0052, 'country': 'CA', 'sunrise': 1552315400, 'sunset': 1552357301}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.39, 'deg': 138.001}"
stations,{'all': 75},200,"{'lon': -79.87, 'lat': 43.26}",1552291433.0,5969785.0,"{'temp': 35.53, 'pressure': 1015, 'humidity': 80, 'temp_min': 33.01, 'temp_max': 37.99}",,Hamilton,{'1h': 0.25},,"{'type': 1, 'id': 818, 'message': 0.0129, 'country': 'CA', 'sunrise': 1552304304, 'sunset': 1552346465}",24140.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 24.16, 'deg': 240, 'gust': 15.9}"
